Dist Code,Year,State Code,State Name,Dist Name,RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha)
84,1987,11,Tamil Nadu,South Arcot / Cuddalore,792,3118.11,0,0,16.2,1372.88,6.5,1354.17,22.7,1367.47,115,1402.44,0.1,1000,35,2187.5,0,0,0,0,6,500,6.41,493.84,279,1416.24,12.5,399.36,0.1,500,0,0,0.2,285.71,0,0,0.2,500,0,0,292,1586.35,707.4,12010.19,3,333.33
84,1988,11,Tamil Nadu,South Arcot / Cuddalore,637.8,3252.42,0,0,22.7,1544.22,0.3,1500,23,1543.62,112.9,1299.19,0.1,1000,14.8,1450.98,0,0,0,0,5.4,534.65,6.62,491.83,188.5,1099.13,10.5,332.28,0,0,0,0,0.2,285.71,0,0,0.1,500,0,0,199.3,1240.43,577.7,12010.4,2.1,333.33
84,1989,11,Tamil Nadu,South Arcot / Cuddalore,807.9,3508.03,0,0,13.5,957.45,3.8,1225.81,17.3,1005.81,94.7,1209.45,0.1,1000,37,2402.6,0,0,0,0,6.1,539.82,38.93,484.63,238.2,1255.01,11,339.51,0,0,0,0,0.2,285.71,0,0,0.3,500,0,0,249.7,1250.5,645.3,10790.97,3,337.08
84,1990,11,Tamil Nadu,South Arcot / Cuddalore,611.61,3398.97,0,0,11.44,876.63,0.01,27.78,11.45,853.84,102.42,1080.27,0.04,1333.33,14.29,2056.12,0,0,0.01,333.33,1.92,693.14,23.82,447.91,199.98,1311.26,9.3,308.87,0.01,250,0,0,0.04,666.67,0,0,0.01,500,0,0,209.34,1130.77,620.56,10658.88,5.15,500.97
84,1991,11,Tamil Nadu,South Arcot / Cuddalore,827.59,3547.17,0,0,10.3,796.6,0.2,1818.18,10.5,805.21,104.64,1173.75,0.04,1333.33,10.48,1629.86,0,0,0,0,1.09,390.68,30.19,500.08,241.05,1399.66,8.83,329.48,0,0,0,0,0.03,600,0,0,0.02,666.67,0,0,249.93,1239.86,634.27,11635.85,6.02,375.08
84,1992,11,Tamil Nadu,South Arcot / Cuddalore,780.58,3227.14,0,0,9.23,1022.15,0.05,38.46,9.28,898.35,102.23,1212.41,0.03,1500,15.94,2293.53,0,0,0,0,0.85,363.25,35.92,633.96,262.32,1528.94,13.1,452.35,0.01,500,0,0,0.02,666.67,0,0,0.06,666.67,0,0,275.51,1354.66,684.31,12872.65,5.93,348.21
84,1993,11,Tamil Nadu,South Arcot / Cuddalore,625,2480.16,0,0,10.8,1518.99,0.11,106.8,10.91,1340.29,115,1513.16,0,0,31,2384.62,0,0,1,1000,2,222.22,30,447.76,271,1489.01,15,555.56,0,0,0,0,1,1000,0,0,0,0,1,250,288,1352.11,752.2,12290.85,4.93,352.14
84,1994,11,Tamil Nadu,South Arcot / Cuddalore,866.32,3590.22,0,0,8.42,1690.76,0.06,23.9,8.48,1132.18,90.31,1149.57,0.01,1000,9.04,1583.19,0,0,0,0,1.33,715.05,22.42,467.38,245.92,1631.2,12.91,451.56,0.01,250,0,0,0.01,1000,0,0,0.1,909.09,0,0,258.95,1416.5,915.47,12203.01,4.6,384.62
84,1995,11,Tamil Nadu,South Arcot / Cuddalore,747.27,3311.78,0,0,6.89,1066.56,0.08,67.23,6.97,911.11,98.09,1295.09,0.01,0,5.13,1227.27,0,0,0,0,2.19,1196.72,21.54,505.4,213.61,1681.31,6.85,313.36,0,0,0,0,0.01,500,0,0,0.15,882.35,0,0,220.7,1446.26,751.43,9849.65,3.27,265.21
84,1996,11,Tamil Nadu,South Arcot / Cuddalore,776.49,2565.72,0,0,3.75,694.44,0.03,22.39,3.78,560.83,81.29,1182.92,0,0,4.65,1413.37,0,0,0,0,1.91,702.21,22.95,323.79,194.38,1493.62,6.49,403.11,0,0,0,0,0.05,555.56,0,0,0.22,1222.22,0,0,201.14,1338.26,495.14,8978.06,3.41,236.97
84,1997,11,Tamil Nadu,South Arcot / Cuddalore,924.47,3136.03,0,0,5.52,1031.78,0.29,278.85,5.81,909.23,66.41,1031.69,0.01,0,6.57,1949.55,0,0,0,0,0.77,503.27,26.4,559.56,194.01,1640.12,7.06,496.83,0.01,500,0,0,0.03,750,0,0,0.11,916.67,0,0,201.22,1470.48,654.8,11485.7,1.69,288.89
84,1998,11,Tamil Nadu,South Arcot / Cuddalore,1010.68,3538.55,0,0,4.24,887.03,0.56,2666.67,4.8,961.92,79.73,1320.47,0,0,6.51,2053.63,0,0,0,0,0.71,639.64,23.84,536.82,188.94,1759.87,5.88,387.1,0,0,0,0,0.03,600,0,0,0.11,1000,0,0,194.96,1537.42,678.12,10318.32,4.03,404.62
84,1999,11,Tamil Nadu,South Arcot / Cuddalore,1001.43,3675.24,0,0,3.05,878.96,0.21,2100,3.26,913.17,74.88,1472.28,0.09,1800,7.64,2472.49,0,0,0.01,500,0.58,666.67,11.58,250.32,157.93,1682.61,7.17,496.19,0,0,0,0,0.05,714.29,0,0,0.04,1333.33,0,0,165.19,1463.15,883.79,12849.52,3.47,381.74
84,2000,11,Tamil Nadu,South Arcot / Cuddalore,930.36,3473.7,0,0,1.84,550.9,0.35,1842.11,2.19,620.4,70.75,1545.77,0.21,1615.38,6.43,2521.57,0,0,0,0,0.67,712.77,26.92,546.71,186.08,2067.1,7.59,536.4,0.01,250,0,0,0.07,700,0,0,0.04,1000,0,0,193.8,1780.27,804.28,11200.11,3.7,448.48
84,2001,11,Tamil Nadu,South Arcot / Cuddalore,963.94,3652.12,0,0,2.83,801.7,0.19,1900,3.02,831.96,63.41,1372.81,0.09,1800,4.77,2110.62,0,0,0,0,0.55,647.06,15.33,274.58,187.62,2100.07,6.47,466.14,0,0,0,0,0.02,666.67,0,0,0.07,1166.67,0,0,194.18,1796.3,880.41,11581.29,2.3,312.08
84,2002,11,Tamil Nadu,South Arcot / Cuddalore,523,2858.39,0,0,1.17,565.22,0.35,1400,1.53,659.48,15.6,520,1.91,1675.44,3.24,1572.82,0,0,0,0,0.37,544.12,20.49,374.52,148.08,1846.84,4.53,376.56,0,0,0,0,0.1,666.67,0,0,0.35,1129.03,0,0,153.07,1570.27,763.24,10165.69,0.85,333.33
84,2003,11,Tamil Nadu,South Arcot / Cuddalore,552.41,3078.52,0,0,2.84,539.92,0.04,1333.33,2.88,544.42,83,1152.14,14,1573.03,5.48,1640.72,0,0,0.02,400,1.59,609.2,31.53,471.58,211.32,2061.06,7.3,349.95,0,0,0,0,0.41,672.13,0,0,0.86,1283.58,0,0,219.9,1701.09,643.85,10006.99,2.11,382.25
84,2004,11,Tamil Nadu,South Arcot / Cuddalore,841.55,3023.9,0,0,1.55,527.21,0.43,1102.56,1.96,588.59,24.19,1024.13,10.08,1780.92,4.41,2172.41,0,0,0,0,0.78,666.67,21.59,399.3,163.42,2053.79,4.11,376.37,0,0,0,0,0.05,714.29,0,0,2.56,842.11,0,0,170.14,1725.38,806.1,11653.9,1.92,282.77
84,2005,11,Tamil Nadu,South Arcot / Cuddalore,730.28,2582.96,0,0,1.34,638.1,0.37,1423.08,1.72,728.81,14.88,910.65,11.76,1312.5,1.81,1630.63,0,0,0.03,200,0.42,976.74,18.98,404.78,173.15,2174.16,4.15,438.23,0,0,0,0,0.25,694.44,0,0,2.35,1186.87,0,0,179.89,1864.53,989.46,10558.74,1.51,237.8
84,2006,11,Tamil Nadu,South Arcot / Cuddalore,888.49,3550.84,0,0,2.26,926.23,0.56,1142.86,2.82,962.46,11.3,861.94,26.33,2896.59,2.17,1954.95,0,0,0,0,0.45,762.71,29.16,591.36,141.2,2327.34,3.24,452.51,0,0,0,0,0.02,500,0,0,2.46,1473.05,0,0,146.92,1982.73,1356.57,13100.63,2.49,337.86
84,2007,11,Tamil Nadu,South Arcot / Cuddalore,815.45,3285.46,0,0,2.56,719.1,1.49,3239.13,4.05,1007.46,20.05,1187.8,38.05,2417.41,2.38,2106.19,0,0,0.01,333.33,0.33,825,22.28,299.46,163.14,2277.54,4.93,484.76,0,0,0,0,0.04,666.67,0,0,2.94,1699.42,0,0,171.04,1933.97,1001.39,10534.29,3.82,412.53
84,2008,11,Tamil Nadu,South Arcot / Cuddalore,675.02,2652.75,0,0,1.66,482.56,3.69,4010.87,5.34,1224.77,16.5,1145.04,50.11,2799.44,1.63,1791.21,0,0,0,0,0.36,679.25,26.19,390.14,164.74,2467.28,4.08,534.73,0,0,0,0,0.03,750,0,0,1.82,1529.41,0,0,170.66,2113.44,901.45,10843.86,3.74,278.48
84,2009,11,Tamil Nadu,South Arcot / Cuddalore,790.79,3041.85,0,0,0,0,0,0,3.51,1206.19,18.22,1360.72,39.17,2688.4,1.68,2153.85,0,0,0.01,166.67,0.44,771.93,29.15,433.84,177.57,2901,4.09,534.64,0,0,0,0,0.03,750,0,0,0.92,1586.21,0,0,0,0,875.39,10725.19,2.86,256.5
84,2010,11,Tamil Nadu,South Arcot / Cuddalore,813.52,3061.22,0,0,1.29,806.25,0.31,1550,1.61,894.44,16.51,1325.04,32.16,2118.58,1.59,2148.65,0,0,0.01,250,0.16,666.67,42.86,567.38,125.19,2532.16,3.35,529.23,0,0,0,0,0.02,500,0,0,0.23,1642.86,0,0,0,0,1055.27,11090.59,2.86,243.82
84,2011,11,Tamil Nadu,South Arcot / Cuddalore,719.86,2869.8,0,0,0.1,1000,0,0,0.11,1100,35.12,2405.48,63.05,3307.97,1.49,2403.23,0,0,0,0,0.09,900,0,0,133.45,2906.14,0,0,0,0,0,0,0.01,1000,0,0,0.31,1823.53,0,0,0,0,1101.05,10534.35,4.69,390.83
84,2012,11,Tamil Nadu,South Arcot / Cuddalore,735.82,3233.66,0,0,0.34,723.4,0.17,1000,0.51,796.87,16.68,1506.78,44.73,2175.58,1.09,2056.6,0,0,0,0,0.1,714.29,33.86,503.72,132.54,2943.37,2.58,537.5,0,0,0,0,0.01,500,0,0,0.26,1529.41,0,0,0,0,1215.05,11037.88,4.97,413.82
84,2013,11,Tamil Nadu,South Arcot / Cuddalore,1362.57,4573.46,0,0,0.32,1066.67,0.28,2153.85,0.6,1395.35,48.82,2517.79,275.1,5165.23,13.97,3358.17,0,0,0,0,2.74,968.2,129.44,998.15,193.8,3390.48,10.96,727.27,0,0,0,0,0.12,705.88,0,0,0.15,1500,0,0,205.01,2828.11,1388.49,11659.17,9.3,510.99
84,2014,11,Tamil Nadu,South Arcot / Cuddalore,1474.55,4816.27,0,0,1.3,2031.25,0.63,2250,1.92,2064.52,59.19,2851.16,329.63,7310.49,19.27,4065.4,0,0,0,0,0,0,154.86,1116.35,156.29,3506.62,11.35,820.68,0,0,0,0,0.14,666.67,0,0,0.21,1615.38,0,0,167.99,2860.87,1267.53,11819.56,9.49,562.54
84,2015,11,Tamil Nadu,South Arcot / Cuddalore,1280.44,3972.94,0,0,0.35,1029.41,0.35,1590.91,0.71,1267.86,49.41,2485.41,252.18,5647.93,9.58,2993.75,0,0,0,0,0,0,117.22,828.93,162.9,3739.67,7.24,715.42,0,0,0,0,0.03,750,0,0,0.14,1166.67,0,0,170.27,3166.64,1045.21,10699.65,4.16,256.63
84,2016,11,Tamil Nadu,South Arcot / Cuddalore,1233.22,3924.87,0,0,0.61,829.9,0.05,338.03,0.65,749.71,64.52,3067.41,170.02,4900.05,2.47,1783.55,0,0,0,0,0.16,320,85.79,544.24,115.91,3544.85,4.24,530.82,0,0,0,0,0,625,0,0,0.03,287.23,0,0,0,0,844.42,10303.73,2.32,204.7
84,2017,11,Tamil Nadu,South Arcot / Cuddalore,1267.83,4299.84,0,0,1.56,1138.89,0.28,1078.12,1.83,1129.31,82.53,2407.17,285.43,7567.6,7.65,3134.02,0,0,0,0,0.25,1092.11,130.12,892.22,191.8,4068.9,5.08,546.5,0,0,0,0,0.01,676.06,0,0,0.08,940.48,0,0,0,0,736.19,10764.47,0.01,0.34
85,1966,11,Tamil Nadu,North Arcot / Vellore,398,1322.26,0,0,27.9,783.71,4.1,694.92,32,771.08,11,687.5,1,1000,35,1206.9,0,0,0,0,9,562.5,4.48,210.13,195,965.35,1.7,298.25,0,0,0,0,0.2,285.71,0,0,0,0,0,0,196.9,921.73,120,7594.94,0.1,500
85,1967,11,Tamil Nadu,North Arcot / Vellore,329,1179.21,0,0,24.6,750,4.3,693.55,28.9,741.03,11,647.06,1,1000,30,1111.11,0,0,0,0,8,571.43,3.64,184.3,177,804.55,1.5,300,0,0,0,0,0.2,285.71,0,0,0,0,0,0,178.7,774.16,171.2,7781.82,0.1,500
85,1968,11,Tamil Nadu,North Arcot / Vellore,208,1220.66,0,0,15.1,689.5,4.9,777.78,20,709.22,5,420.17,0.4,1000,29,1017.54,0,0,0,0,8,551.72,11.6,600.1,160,794.83,1.4,291.67,0,0,0,0,0.2,285.71,0,0,0,0,0,0,161.6,761.58,239.4,6979.59,0.1,1000
85,1969,11,Tamil Nadu,North Arcot / Vellore,386.9,1540.21,0,0,23.9,781.05,6.2,784.81,30.1,781.82,12.2,748.47,0.4,1333.33,25.7,951.85,0,0,0,0,7.4,552.24,3.85,220.5,156.4,828.39,1.3,295.45,0,0,0,0,0.2,250,0,0,0,0,0,0,157.9,785.14,152.4,6023.72,0.1,1000
85,1970,11,Tamil Nadu,North Arcot / Vellore,631,2143.34,0,0,26.9,893.69,7.7,865.17,34.6,887.18,15.6,957.06,0.6,1200,33.1,1384.94,0,0,0,0,8.3,553.33,-1,-1,202.8,1073.58,1.4,304.35,0,0,0,0,0.2,250,0,0,0,0,0,0,204.4,1021.59,175.7,7028,0.1,1000
85,1971,11,Tamil Nadu,North Arcot / Vellore,565.7,2064.6,0,0,32.1,996.89,3.7,1000,35.8,997.21,12.9,754.39,0.3,1000,37.1,1212.42,0,0,0.1,1000,10.4,512.32,4.89,271.37,237.1,1043.11,1.3,295.45,0,0,0,0,0.2,250,0,0,0,0,0,0,238.6,1002.77,187.9,7456.35,0.2,400
85,1972,11,Tamil Nadu,North Arcot / Vellore,553.5,1905.99,0,0,26.9,1164.5,9.8,1139.53,36.7,1157.73,13.6,937.93,0.5,1000,30.9,1349.34,0,0,0.1,1000,7.8,500,3.49,217.99,181.3,814.1,1.4,291.67,0,0,0,0,0.2,285.71,0,0,0,0,0,0,182.9,775.69,196,6689.42,0.1,500
85,1973,11,Tamil Nadu,North Arcot / Vellore,500.3,1859.85,0,0,23.3,823.32,8.7,988.64,32,1000,20.9,1314.47,0.6,1200,34.7,1570.14,0,0,0,0,7.5,436.05,5.21,308.28,232.6,1033.78,1.5,319.15,0,0,0,0,0.2,250,0,0,0,0,0,0,234.3,900.95,304.4,8479.11,0.1,500
85,1974,11,Tamil Nadu,North Arcot / Vellore,403.6,1729.22,0,0,16.2,554.79,2.2,578.95,18.4,528.74,15.8,1097.22,0.5,833.33,41.3,1469.75,0,0,0,0,7.2,458.6,2.16,163.51,206.6,905.74,1,294.12,0,0,0,0,0.1,200,0,0,0,0,0,0,207.7,870.9,290.6,8674.63,0.1,1000
85,1975,11,Tamil Nadu,North Arcot / Vellore,510.6,2116.04,0,0,35.1,1319.55,1.1,1000,36.2,923.47,20.7,1101.06,0.6,1000,48.4,1618.73,0,0,0.1,1000,9,520.23,2.8,203.64,259,1129.03,0.8,285.71,0,0,0,0,0.2,285.71,0,0,0,0,0,0,260,1088.05,252.5,9017.86,0,0
85,1976,11,Tamil Nadu,North Arcot / Vellore,571.7,2072.88,0,0,32.1,1278.88,15.2,1117.65,47.3,1222.22,18.9,1005.32,0.6,1000,43.8,1604.4,0,0,0,0,9.7,602.48,4.19,249.7,185.6,821.97,1.4,341.46,0,0,0,0,0.1,200,0,0,0,0,0,0,187.1,788.79,302.9,9739.55,0.2,500
85,1977,11,Tamil Nadu,North Arcot / Vellore,737.4,2335.02,0,0,24.5,1020.83,13.2,1333.33,37.7,1112.09,22.7,1351.19,0.6,1500,40.4,1879.07,0,0,0,0,8.7,557.69,5.03,286.45,275.6,1239.77,2.3,425.93,0,0,0,0,0.2,333.33,0,0,0,0,0,0,278.1,1182.4,338,9388.89,0.5,454.55
85,1978,11,Tamil Nadu,North Arcot / Vellore,642.5,2179.44,0,0,31.8,1143.88,13.2,1389.47,45,1470.59,16.9,1300,1.1,1100,39.7,1756.64,0,0,0,0,15.1,656.52,2.13,189.5,195.6,850.43,1.5,333.33,0,0,0,0,0.1,200,0,0,0,0,0,0,197.2,888.05,326.7,10437.7,0.7,437.5
85,1979,11,Tamil Nadu,North Arcot / Vellore,670.5,2181.2,0,0,57.8,2181.13,5.7,2714.29,63.5,2220.28,11.7,906.98,1.4,1400,42.1,1754.17,0,0,0,0,11.1,652.94,4.92,366.07,194.8,923.22,1.4,333.33,0,0,0,0,0.1,200,0,0,0,0,0,0,196.3,880.62,270.2,8917.49,0.5,384.62
85,1980,11,Tamil Nadu,North Arcot / Vellore,250.4,1843.89,0,0,22.2,810.22,1.7,1545.45,23.9,838.6,13.4,917.81,1.2,1090.91,35.1,1847.37,0,0,0,0,7.9,493.75,12,888.89,147.4,1218.18,1.1,323.53,0,0,0,0,0.1,333.33,0,0,0,0,0,0,148.6,702.63,325.9,8784.37,0.4,400
85,1981,11,Tamil Nadu,North Arcot / Vellore,408,2358.38,0,0,37.8,797.47,2.9,1208.33,40.7,847.92,14.6,1089.55,4.3,1075,28.4,1352.38,0,0,0,0,9.3,418.92,0.36,136.36,102.5,643.04,1.5,333.33,0,0,0,0,0.1,200,0,0,0,0,0,0,104.1,558.96,273.9,8300,0.4,363.64
85,1982,11,Tamil Nadu,North Arcot / Vellore,146,1848.1,0,0,30.4,703.7,1.7,1133.33,32.1,718.12,11.2,800,1.8,2571.43,30.1,1584.21,0,0,0,0,11.3,381.76,4.79,2456.41,142.2,729.6,1,222.22,0,0,0,0,0.3,375,0,0,0.1,333.33,0,0,143.6,881.68,171.9,5907.22,0.3,333.33
85,1983,11,Tamil Nadu,North Arcot / Vellore,555.6,2257.62,0,0,47.3,874.31,3,1111.11,50.3,885.56,30.8,1241.94,1.1,3666.67,25.7,1586.42,0,0,0,0,23.2,432.84,3.98,272.23,178.7,787.57,1,222.22,0,0,0,0,0.2,250,0,0,0.1,500,0,0,180,875.44,173.5,7110.66,0.3,375
85,1984,11,Tamil Nadu,North Arcot / Vellore,521,2051.18,0,0,33.9,939.06,3.2,1103.45,37.1,951.28,17.1,802.82,0.7,1750,27.7,1325.36,0,0,0,0,30.1,713.27,6.83,480.65,187.8,746.72,2.6,337.66,0,0,0,0,0.2,285.71,0,0,0.1,1000,0,0,190.7,879.25,268.2,8880.79,1.3,650
85,1985,11,Tamil Nadu,North Arcot / Vellore,621.1,2434.73,0,0,32.2,969.88,4.9,1113.64,37.1,986.7,15.8,831.58,1.7,1700,31.8,1590,0,0,0,0,31.2,644.63,1.43,91.02,214.8,880.33,1.3,333.33,0,0,0,0,0.4,285.71,0,0,0,0,0,0,216.5,1012.68,354.4,8794.04,0.5,555.56
85,1986,11,Tamil Nadu,North Arcot / Vellore,397,2700.68,0,0,31.6,972.31,0.3,1000,31.9,972.56,15,1071.43,3,1500,32,1600,0,0,0,0,37,770.83,0.2,12.41,187,916.67,0.7,280,0.1,333.33,0,0,0.2,333.33,0,0,0,0,0,0,188,940.94,364.3,8298.41,0.2,500
85,1987,11,Tamil Nadu,North Arcot / Vellore,448,2871.79,0,0,43.2,1281.9,0.3,1000,43.5,1279.41,11,1000,2,2000,46,2421.05,0,0,0,0,33,717.39,3.85,367.02,244,1129.63,1.1,289.47,0,0,0,0,0.2,400,0,0,0.1,1000,0,0,245.4,1117.28,239.2,7498.43,0.4,400
85,1988,11,Tamil Nadu,North Arcot / Vellore,427.4,2972.18,0,0,38.1,1151.06,1.4,1076.92,39.5,1148.26,11.3,1008.93,1.2,1500,25,1461.99,0,0,0,0,29.6,720.19,3.25,967.26,202.1,1008.99,1.6,296.3,0,0,0,0,0.1,250,0,0,0,0,0,0,203.8,945.8,308.7,9000,0.6,400
85,1989,11,Tamil Nadu,North Arcot / Vellore,286.9,3267.65,0,0,40.9,1567.05,11.6,2035.09,52.5,1650.94,19.9,1267.52,1.2,1714.29,31,1631.58,0,0,0,0,24.9,719.65,12.38,334.78,203.2,1046.88,0.5,166.67,0,0,0,0,0.2,400,0,0,0,0,0,0,203.9,963.57,233.1,7194.44,0.6,315.79
85,1990,11,Tamil Nadu,North Arcot / Vellore,265.39,3019.57,0.01,333.33,34.56,1187.63,1.08,1000,35.64,1181.31,16.34,1119.18,1.15,1666.67,28.92,1753.79,0,0,0,0,18.05,563.71,12.6,363.53,241,1212.76,1.99,417.19,0.02,400,0,0,0.19,395.83,0,0,0.02,500,0,0,243.22,1121.55,274.56,8320,0.7,248.23
85,1991,11,Tamil Nadu,North Arcot / Vellore,550.09,3101.89,0.01,333.33,23.06,744.35,1.05,8076.92,24.11,774.99,24.34,1197.25,1.1,1666.67,32.43,2136.36,0,0,0,0,13.89,474.39,12.19,363.45,315.08,1394.65,1.18,424.46,0.02,333.33,0,0,0.18,382.98,0,0,0,0,0,0,316.46,1305.91,275.26,8143.79,1.08,261.5
85,1992,11,Tamil Nadu,North Arcot / Vellore,319.42,2274.59,0,0,27.84,1185.19,0.25,242.72,28.09,1146.06,11.25,780.71,1.07,1671.88,36.55,2100.57,0,0,0,0,16,522.7,12.35,383.42,320.42,1284.2,1.71,452.38,0.02,222.22,0,0,0.21,375,0,0,0.03,600,0,0,322.39,1203.44,336.17,9934.1,1.97,257.18
85,1993,11,Tamil Nadu,North Arcot / Vellore,442,2630.95,0,0,31.84,1522.72,0.32,780.49,32.16,1508.44,22,1100,1,0,46,2090.91,0,0,0,0,14,388.89,15,405.41,388,1577.24,2,333.33,0,0,0,0,0,0,0,0,0,0,1,1000,391,1545.45,378.6,8845.79,1.19,297.5
85,1994,11,Tamil Nadu,North Arcot / Vellore,490.49,3050.31,0,0,26.69,1529.51,0.24,214.29,26.93,1450.97,12.88,1138.82,0.98,1507.69,28.37,1855.46,0,0,0,0,16.11,710.63,14.36,497.92,410.33,1662.26,2.23,638.97,0.03,272.73,0,0,0.15,384.62,0,0,0.21,913.04,0,0,412.95,1542.93,498.51,9497.24,3.07,313.59
85,1995,11,Tamil Nadu,North Arcot / Vellore,431.41,2663.52,0,0,21.14,1278.11,0.28,518.52,21.42,1254.83,14.11,1326.13,0.87,1673.08,20.84,1671.21,0,0,0.06,333.33,12.26,679.6,9.45,406.1,307.66,1460.8,1.27,427.61,0.02,0,0,0,0.15,405.41,0,0,0.39,906.98,0,0,309.68,1342.64,528.53,9402.77,5.48,304.78
85,1996,11,Tamil Nadu,North Arcot / Vellore,644.58,2761.82,0,0,20.17,1279.82,0.21,2100,20.38,1285.8,11.75,1005.99,0.5,1666.67,19.38,1685.22,0,0,0,0,9.18,596.1,5.01,176.78,301.28,1497.42,0.73,372.45,0.02,250,0,0,0.1,370.37,0,0,0.38,1187.5,0,0,302.51,1373.8,340.57,7213.94,4.01,209.95
85,1997,11,Tamil Nadu,North Arcot / Vellore,642.59,3005.14,0,0,10.64,888.89,0.33,1434.78,10.97,899.18,10.14,811.85,0.76,1652.17,20.17,1871.06,0,0,0.04,333.33,6.76,427.85,6.11,358.57,291.88,1558.44,0.87,520.96,0.02,250,0,0,0.1,370.37,0,0,0.36,923.08,0,0,293.23,1411.25,459.83,8108.45,2.74,224.41
85,1998,11,Tamil Nadu,North Arcot / Vellore,780.27,3493.02,0,0,20.27,1158.29,0.61,2033.33,20.88,1173.03,18.96,1140.11,1.9,1666.67,40.34,2537.11,0,0,0,0,15.9,630.7,15.89,412.09,328.59,1635.51,1.96,573.1,0.03,250,0,0,0.59,378.21,0,0,0.88,1073.17,0,0,332.05,1474.07,569.17,10098.83,2.47,236.14
85,1999,11,Tamil Nadu,North Arcot / Vellore,520.19,3532.46,0,0,14.41,1124.02,0.87,2416.67,15.28,1159.33,19.57,1126.66,1.88,1663.72,39.42,2105.77,0,0,0,0,9.38,548.54,12.1,310.57,188.11,1431.15,4.75,737.58,0,0,0,0,0.42,378.38,0,0,0.56,1120,0,0,193.84,1221.19,459.02,8037.47,1.46,244.15
85,2000,11,Tamil Nadu,North Arcot / Vellore,458.66,3420.79,0,0,12.01,944.18,0.62,1722.22,12.63,965.6,17.59,1191.73,1.86,1660.71,49.89,2565.04,0,0,0,0,9.63,543.76,19.86,387.66,270.64,1899.49,4.97,897.11,0,0,0,0,0.32,367.82,0,0,0.04,1333.33,0,0,275.97,1624.98,288.2,5579.86,2.14,271.57
85,2001,11,Tamil Nadu,North Arcot / Vellore,605.09,3310.12,0,0,17.6,1338.4,0.45,1666.67,18.05,1345.01,18.74,1066.59,1.87,1654.87,42.83,2616.37,0,0,0.02,400,11.97,603.63,15.91,385.23,271.24,1669.07,2.12,746.48,0,0,0,0,0.33,366.67,0,0,0.04,1000,0,0,273.73,1439.62,248.87,4761.24,1.56,163.18
85,2002,11,Tamil Nadu,North Arcot / Vellore,205.31,2926.31,0,0,11.21,1141.55,0.23,1437.5,11.44,1146.29,6.62,681.07,1.37,1650.6,21.28,2198.35,0,0,0,0,7.47,552.92,11.95,276.17,138.44,1096.38,1.15,349.54,0,0,0,0,0.29,367.09,0,0,0.05,1250,0,0,139.93,928.6,130.64,4946.61,0.24,252.63
85,2003,11,Tamil Nadu,North Arcot / Vellore,306.62,3017.02,0,0,14.22,1027.46,0.13,1083.33,14.35,1027.94,15.74,732.09,1.32,1650,32.25,2274.33,0,0,0,0,12.95,668.21,12.13,258.86,208.69,1259.52,0.72,282.35,0,0,0,0,0.46,377.05,0,0,0.21,1312.5,0,0,210.07,1086.31,146.44,7260.29,1.54,412.87
85,2004,11,Tamil Nadu,North Arcot / Vellore,420.64,2876.76,0,0,17.07,1237.85,0.4,1111.11,17.47,1235.5,6.9,652.79,2.21,1661.65,13.35,1869.75,0,0,0.02,285.71,11.37,695.41,7.84,283.85,199.34,1212.46,1.23,510.37,0,0,0,0,0.21,375,0,0,0.85,1062.5,0,0,201.63,1054.99,259.73,8786.54,1.77,395.97
